id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1598054027576893440,1598054027576893440,2022-11-30 15:39:05 EST,2022-11-30,15:39:05,-500,1516088810995658762,seraphicsec,Seraphic Security,,"In the lead up to the busiest online shopping season of the year, Google released their eighth emergency patch of 2022—for a Chrome 0-day exploit in the wild.  Our blog explores how to defend against similar #ZeroDay exploits.👇   https://t.co/zT63ImrBLY #BrowserSecurity",en,[],['https://bit.ly/3VkSujM'],[],0,0,0,"['zeroday', 'browsersecurity']",[],https://twitter.com/SeraphicSec/status/1598054027576893440,False,,0,,,,,,,,[],,,,
